sourceId,start,end
5,147220757,147480556
6,77439869,77461073
6,78969054,79035173
6,91208626,91420973
6,103737965,103765670
7,28517217,28546652
7,68246435,68276143
7,83011711,83075995
7,83147706,83214317
7,109437081,109453898
7,121660931,121706072
7,122052525,122126789
7,131151129,131174703
7,141305443,141389571
7,141770249,141787634
7,142476708,142486480
8,7255037,7744052
8,7752037,7798839
8,15893498,15944307
8,91998934,92096874
8,135026267,135038599
9,114234721,114257374
10,53881132,53921459
10,55062378,55128318
10,105733239,105792364
11,4256118,4307408
11,5789590,5802900
11,55374021,55386385
11,55402803,55453564
14,106197116,106526954
14,106574549,106821724
15,87830531,87870721
16,19945639,19967350
16,34481456,34757071
17,18365934,18465209
17,44162285,44364158
17,71831939,72681042
19,20598432,20701441
19,43703022,43756225
20,1561569,1593837
22,23011462,23255556
X,101661956,101704603
X,111837465,112014895
1,61724,235716
1,72771132,72811136
1,95237657,95282424
1,104163776,104225556
1,149242714,149254920
1,152555177,152586226
2,34699316,34737045
2,52758742,52781530
2,89133113,89545331
2,90129350,90195665
3,173240624,173289668
3,175888048,175914467
3,195383131,195456036
4,10214161,10231486
4,34786944,34824713
4,64697458,64708246
4,92494467,92530674
5,180378877,180418091
6,32456672,32509271
6,77439869,77452804
6,78969054,79039234
6,103737965,103762049
7,143218397,143408418
7,143444205,143532986
8,12232270,12378275
9,44209784,45088880
10,11242472,11264641
11,5790952,5808314
11,58815116,58855034
12,11512481,11543374
13,57758259,57778368
14,86548028,86571498
14,106218574,106526954
14,106574549,106706125
15,20216944,20564575
15,20935077,22212114
15,87830531,87870721
17,18355381,18464574
17,44224534,44247164
17,44458483,44738320
19,43237765,43362640
20,1561569,1598094
22,23017542,23223233
22,24344411,24396802
22,25663974,25918709
X,76183575,76357623
X,88271816,88629721
X,88805597,89004588
X,90907047,91253862
X,91456703,91710179
X,92190867,92243399
1,12867079,13384371
1,17177034,17262235
1,25596394,25646974
1,72768905,72811136
1,110224373,110242941
1,169233963,169255390
2,34699316,34737045
2,89133113,89501226
2,242915455,243018067
3,195416642,195479748
4,10214161,10238949
4,64697458,64708246
4,65438830,65485107
4,176130787,176152096
5,717368,773556
5,8702523,8747142
5,12800878,12849201
6,257342,303121
6,29850275,29908469
6,67009024,67051190
6,77439869,77452804
6,78969054,79035173
6,103737965,103762049
7,4070576,4084716
7,76432311,76557212
7,133785184,133798546
7,154393160,154405465
8,7290908,7329201
8,7776981,7787856
9,11951872,12023071
9,44244869,44855725
10,46989081,47047587
10,47067401,47700465
10,81448996,81554007
11,49710850,49746756
12,9633859,9713662
13,57763136,57778368
14,106197116,106736912
14,106872051,106943822
15,20498672,20602406
15,30779580,30981033
15,32011478,32428067
15,34727611,34830932
15,100632502,100643699
16,32113671,32643362
16,33375873,33773053
16,78373753,78384989
17,18319851,18453425
17,39418361,39430519
17,44225754,44272000
20,1560940,1590522
20,12665513,12703357
22,21721592,21845282
22,22705998,22752868
22,23011462,23223233
1,12867079,13015495
1,16871267,17012773
1,17177034,17276229
1,25596394,25646974
1,72771132,72811136
1,104109227,104225556
1,110226367,110242941
1,144024527,144337917
1,196738612,196749205
2,34699316,34737045
2,89133113,89521934
2,90116108,90195665
2,242915455,243034674
3,195383131,195474751
4,10214161,10239285
4,64693929,64708246
4,93993209,94094507
4,176131624,176152096
5,717368,773556
5,8702523,8747142
5,12815769,12857327
6,260365,303121
6,29871637,29904865
6,67008263,67051190
6,77439869,77452804
6,78969054,79035173
6,103737965,103762049
7,76430851,76607295
7,109437081,109453846
7,143909224,144066935
9,11951872,12015741
9,44244869,44855725
10,46590220,47743504
10,81448996,81554007
12,9633859,9713662
13,57763136,57778368
14,106218574,106693466
14,106893262,106934536
14,107152259,107179847
15,20395518,20627480
15,30807931,30981033
15,32011478,32428067
15,34727611,34830932
16,32158596,32655511
16,33380755,33773053
16,78372429,78384989
17,18365934,18474634
17,44225754,44254494
20,1560988,1590245
22,23017542,23223233
1,61724,235716
1,12845852,12883084
1,17005723,17262235
1,72768487,72811136
1,149036513,149190306
1,152555516,152586528
1,161074602,161098470
1,161592852,161638501
1,187290152,187354887
2,52765381,52781530
2,65213105,65232307
2,89133113,89583895
2,90121340,90195665
2,146849926,146866922
3,46801806,46849577
3,151618336,151638317
3,162513138,162625983
3,175888048,175916209
4,10214161,10240663
4,69375337,69485967
4,186435846,186447570
5,180378877,180418091
6,78969054,79035173
6,103737965,103762049
7,87974,148300
7,109437081,109453898
7,133785184,133798834
7,143909224,144003655
8,12232270,12247474
8,13676078,13691222
8,39235592,39388767
8,107571659,107592130
9,44727848,44855725
9,141025329,141091382
10,47542083,47645283
11,18940082,18962351
12,9637898,9734958
13,57712801,57789702
14,20200172,20423360
14,106044359,106194763
14,106197116,106706125
15,20572605,20586092
15,76878363,76895763
16,77411913,77422596
17,34443801,34629684
17,44165804,44364158
17,44458483,44738320
20,1561569,1593837
20,11908876,11995353
22,23017542,23223233
22,24350518,24396802
X,88271816,88322403
X,88805597,89004588
X,89699003,89805843
X,91048775,91232842
X,91528208,91777009
X,92190867,92243399
12,2,133851895
17,2,81195210
X,2,155270560
12,2,133851895
17,2,81195210
17,2,81195210
12,2,133851895
12,2,35800000
17,2,81195210
17,2,16000000
17,16000001,22200000
X,2,155270560
20,2,63025520
17,24000001,38100000
6,164499999,171115067
17,2,81195210
X,2,155270560
9,2,141213431
9,47300001,68700000
12,2,133851895
14,2,107349540
17,2,81195210
9,2,141213431
9,43600001,65900000
9,43600001,65900000
17,2,38100000
12,2,133851895
17,2,81195210
7,2,159138663
X,2,155270560
X,2,155270560
9,2,141213431
12,2,133851895
17,2,81195210
7,2,159138663
12,2,133851895
17,24000000,81195210
22,1,14700000
17,38100000,81195210
10,119100000,135534747
12,2,133851895
17,2,81195210
3,2,198022430
12,1,35800000
17,2,81195210
1,2,28000000
11,63399999,135006516
17,16000001,22200000
20,2,63025520
12,1,133851895
12,1,133851895
20,1,63025520
12,1,133851895
14,1,107349540
14,1,107349540
14,1,107349540
14,1,107349540
X,1,60600000
X,1,60600000
17,1,81195210
12,1,133851895
1,1,249250621
17,1,81195210
7,1,159138663
8,1,146364022
12,1,133851895
14,1,107349540
17,1,81195210
11,1,135006516
1,142600001,207200000
1,142600001,207200000
12,1,133851895
6,88000001,171115067
17,1,81195210
17,1,81195210
17,1,81195210
17,24000001,81195210
6,171115067,171115067
17,1,81195210
12,1,35800000
12,35800000,133851895
17,24000001,81195210
6,171115067,171115067
12,1,133851895
Y,1,59373566
10,1,38000000
12,1,133851895
17,1,81195210
12,1,133851895
1,125000001,249250621
19,1,20000000
1,1,249250621
11,1,135006516
10,1,29600000
9,1,141213431
9,1,26500000
17,1,81195210
9,65900001,114900000
9,1,49000000
9,49000000,141213431
17,1,81195210
11,48365970,48389619
4,112237627,112243476
15,25419254,25463303
4,157304376,157307975
14,101147061,101160660
2,189118878,189123227
21,42845182,42848531
1,109568142,109583091
10,133452740,133458239
12,125023750,125027399
6,168716068,168719567
19,12693346,12698345
2,241845150,241877549
11,48365970,48389619
1,198773092,198776291
7,4155504,4162753
11,20843870,20850719
13,95196300,95202249
2,108539991,109110990
8,79774385,79992484
14,101147061,101160660
12,12025536,12028735
15,27388751,27395200
9,106567370,106572169
2,189118878,189123227
10,18840824,18863173
7,155196619,155202018
1,229663292,230131691
1,81402027,81418876
2,241553000,241580099
10,31441474,31447273
7,4155504,4162753
9,131698620,131702619
11,20843870,20850719
13,95196300,95202249
8,79774385,79992484
15,27388751,27395200
9,90816221,90822420
2,189118878,189123227
10,18840824,18863173
7,155196619,155202018
20,61070405,61078854
1,229663292,230131691
2,241553000,241580099
3,1,198022430
4,1,191154276
8,1,146364022
11,1,135006516
15,1,102531392
16,1,90354753
20,1,63025520
10,1,29600000
19,1,24400000
11,1,135006516
4,173426251,173433200
10,31441474,31447273
6,29093738,29162387
5,150479569,150487968
5,150465419,150473568
20,26261000,26319569
2,189118878,189123227
10,18840824,18863173
16,46402010,46501409
10,96868440,96877689
21,42845182,42848531
1,711052,847801
1,109568142,109583091
19,27732251,28102205
12,125023750,125027399
7,61781595,62745394
11,54793270,54996119
9,83958421,83975720
1,224200842,224217791
7,155196619,155202018
4,146917676,146928575
12,37868436,38954035
12,37868436,38954035
10,42532324,42784473
10,38771324,38905123
9,69946321,70001820
10,39061474,39154470
10,42356346,42399273
16,88553560,88617659
2,106694141,106701290
2,173003877,173008176
12,11502236,11557735
7,61096338,61310087
19,24391106,24631782
20,33756539,33764938
2,241845150,241877549
4,173426251,173433200
2,2907366,2913265
6,29093738,29162387
1,230135992,230266341
1,229629192,229643641
5,150479569,150487968
5,150465419,150473568
1,230131892,230134841
2,189118878,189123227
10,18840824,18863173
10,96868440,96877689
6,62178591,62231107
1,109568142,109583091
7,155196619,155202018
22,23898973,23903522
3,131707363,131714562
19,24391106,24631782
6,108878024,108884073
2,241845150,241877549
1,248545592,248548941
4,137072276,137076525
8,6829080,6879829
20,26261000,26319569
16,46402010,46501409
20,29803910,31607188
21,42845182,42848531
6,62178591,62231107
1,711052,847801
6,153954424,153967023
19,27732251,28102205
12,125023750,125027399
7,61781595,62745394
7,61781595,62745394
11,54793270,54996119
9,83958421,83975720
1,224200842,224217791
7,155196619,155202018
4,146917676,146928575
12,37868436,38954035
12,37868436,38954035
4,60814481,60818680
10,42532324,42784473
3,90258263,90504854
10,38771324,38905123
7,65239645,65294444
9,69946321,70001820
20,61070405,61078854
10,39061474,39154470
10,42356346,42399273
6,57617758,57641957
10,42793174,42819823
16,88553560,88617659
22,18877423,19021072
2,173003877,173008176
14,105604219,105690618
3,104662013,104668512
10,56682024,56685173
7,61096338,61310087
10,51294274,51497623
19,24391106,24631782
14,19199314,19302713
19,28204306,28232705
7,108605444,108644243
12,59934936,59952435
21,14338131,14369280
22,42521329,42538628
11,51571020,51594205
22,16518973,16599772
2,42273519,42277918
15,73659094,73662143
2,241845150,241877549
4,173426251,173433200
11,48365970,48389619
2,224827979,224836328
4,137072276,137076525
20,26261000,26319569
20,29803910,31607188
20,29803910,31607188
20,29803910,31607188
6,62178591,62231107
1,109568142,109583091
6,153954424,153967023
19,27732251,28102205
10,133452740,133458239
7,155196619,155202018
18,46023991,46041340
8,112285664,112304313
8,7195930,7838129
6,57617758,57641957
16,208961,227010
22,18877423,19021072
7,108605444,108644243
9,99953920,99974969
12,6637142,6650091
4,6896575,6900674
3,145641213,145663212
12,3569842,3572991
11,48365970,48389619
14,102177211,102181010
4,189938782,190007581
10,96868440,96877689
20,29803910,31607188
1,109568142,109583091
7,57930138,58054331
15,71706393,71714492
3,131707363,131714562
8,112285664,112304313
12,11502236,11557735
9,71894371,71898670
11,48365970,48389619
8,142559608,142567407
4,189938782,190007581
5,560962,566811
20,26261000,26319569
10,18840824,18863173
16,46402010,46501409
10,96868440,96877689
20,29803910,31607188
20,29803910,31607188
20,29803910,31607188
6,62178591,62231107
1,711052,847801
1,109568142,109583091
19,27732251,28102205
7,61781595,62745394
11,54793270,54996119
4,146917676,146928575
12,37868436,38954035
15,71706393,71714492
2,166009077,166017226
3,131707363,131714562
2,42493319,42519068
15,44800001,102531392
Y,28800000,59373566
12,1,133851895
2,241845150,241877549
4,173426251,173433200
11,48365970,48389619
7,4155504,4162753
4,112237627,112243476
5,23896105,23920554
2,33763669,33768018
3,162129009,162156108
2,129783753,129788052
6,35624189,35630638
7,142826958,142885157
3,192304109,192313708
6,108609824,108615673
2,76994015,77125664
4,36914931,36937780
8,8582130,8589829
4,58813869,58819368
2,189118878,189123227
10,18840824,18863173
2,628423,634222
21,42845182,42848531
12,125023750,125027399
19,30001806,30006505
12,74102186,74106485
17,77674021,77684270
13,57746600,57825149
3,136020013,136028762
16,208961,227010
5,117876763,117881962
8,131060408,131063457
9,134617370,134623069
21,34692882,34697481
2,33763669,33768018
1,169001641,169013940
16,27340060,27352009
9,23909891,23917090
14,47707414,47717313
5,180675156,180694105
20,40336736,40341135
10,18840824,18863173
21,42845182,42848531
7,155196619,155202018
19,30001806,30006505
17,77674021,77684270
10,126194340,126197339
13,57746600,57825149
3,136020013,136028762
10,39061474,39154470
10,42793174,42819823
5,117876763,117881962
8,1835483,1839482
1,228254442,228260891
6,126180974,126187823
13,114919849,114931198
2,71993915,71999964
3,196057806,196067555
2,6399572,6403271
6,165923977,166217326
3,137770163,137845612
2,241845150,241877549
4,173426251,173433200
2,33763669,33768018
2,196170578,196175027
1,169001641,169013940
16,27340060,27352009
9,23909891,23917090
14,47707414,47717313
5,180675156,180694105
20,40336736,40341135
10,18840824,18863173
21,42845182,42848531
1,109568142,109583091
10,133452740,133458239
19,30001806,30006505
12,74102186,74106485
9,132204270,132218019
3,136020013,136028762
8,7195930,7838129
12,8363886,8395335
6,165923977,166217326
3,137770163,137845612
5,70438206,70463605
6,132021724,132034573
2,241845150,241877549
1,198773092,198776291
4,112237627,112243476
11,20843870,20850719
18,69140459,69488608
11,89484498,89567347
4,82697652,82890201
6,29093738,29162387
6,132707174,132713273
8,6062582,6097881
6,28770088,28779687
4,54541319,54544518
4,49090819,49660117
13,19334851,19338200
2,189118878,189123227
10,18840824,18863173
21,42845182,42848531
1,109568142,109583091
10,133452740,133458239
12,125023750,125027399
7,155196619,155202018
19,30001806,30006505
9,132204270,132218019
2,166009077,166017226
6,104916574,104937823
2,180155078,180241727
1,209323042,209381441
3,196057806,196067555
1,16366378,16389977
19,33986106,34359755
20,60786105,60789954
4,173426251,173433200
4,112237627,112243476
11,20843870,20850719
6,35624189,35630638
18,69140459,69488608
11,89484498,89567347
4,82697652,82890201
15,39371255,39377454
6,29093738,29162387
6,132707174,132713273
8,6062582,6097881
6,28770088,28779687
4,54541319,54544518
2,189118878,189123227
10,18840824,18863173
21,42845182,42848531
1,711052,847801
10,133452740,133458239
12,125023750,125027399
7,155196619,155202018
19,30001806,30006505
9,132204270,132218019
4,130065676,130069225
10,42793174,42819823
8,1835483,1839482
6,104916574,104937823
2,180155078,180241727
1,209323042,209381441
12,59934936,59952435
1,16366378,16389977
22,20655723,20688422
19,33986106,34359755
4,173426251,173433200
1,198773092,198776291
3,192388309,192392958
4,112237627,112243476
11,89484498,89567347
4,82697652,82890201
13,43299301,43303250
8,40468783,40475982
4,54541319,54544518
2,189118878,189123227
10,18840824,18863173
21,42845182,42848531
10,133452740,133458239
12,125023750,125027399
19,30001806,30006505
12,74102186,74106485
1,229663292,230131691
7,73825694,73875843
6,104916574,104937823
2,180155078,180241727
1,209323042,209381441
9,136755270,136758219
1,152477841,152538940
6,134689774,134747873
1,152606341,152628540
19,33986106,34359755
1,152451241,152455590
1,198773092,198776291
10,31441474,31447273
3,192388309,192392958
4,112237627,112243476
8,142559608,142567407
11,89484498,89567347
4,82697652,82890201
13,43299301,43303250
13,114504644,114508493
4,54541319,54544518
2,189118878,189123227
10,18840824,18863173
1,109568142,109583091
1,229663292,230131691
7,73825694,73875843
6,104916574,104937823
2,180155078,180241727
1,209323042,209381441
1,152477841,152538940
6,134689774,134747873
1,152606341,152628540
19,33986106,34359755
2,241845150,241877549
11,48365970,48389619
7,4155504,4162753
4,112237627,112243476
5,23896105,23920554
2,33763669,33768018
3,162129009,162156108
2,129783753,129788052
6,35624189,35630638
7,142826958,142885157
3,192304109,192313708
6,108609824,108615673
