sourceId,start,end,yolo
10,57805369,57969353,id=Wong_4695
10,58024064,58489696,id=Redon_3804
10,58177266,58315396,id=Conrad_1484
10,58170364,58373493,id=McCarroll_1882
10,58159910,58198695,id=Conrad_1228
10,58063308,58430842,id=Redon_2871
10,58326404,58734156,id=Redon_2872
10,58593226,58844258,id=McCarroll_1883
10,58857602,59075602,id=Hinds_987
10,59078724,59680583,id=Redon_3805
10,59193157,59558999,id=Redon_2873
10,59168093,59440379,id=Wong_4696
10,5824036,6036060,id=Mills_5574
10,59562557,59763333,id=Gilling_2040
10,60218738,60824025,id=Redon_3806
10,60353907,60737482,id=Redon_2874
10,60854409,61015026,id=Redon_2875
10,61981174,62104922,id=Hinds_988
10,6325045,6609929,id=Tuzun_400
10,64650199,64774684,id=Wong_4697
10,65252804,65442694,id=Wong_4698
10,65493146,65760414,id=Wong_4699
10,66075811,66135754,id=Conrad_1229
10,66002027,66262972,id=McCarroll_1884
10,66194838,66313274,id=Mills_5600
10,66503875,66753320,id=Wong_4700
10,6616455,6832876,id=Redon_2846
10,6545451,6847438,id=Conrad_1478
10,6544653,6768155,id=McCarroll_1871
10,66967849,67036404,id=Conrad_1486
10,66893672,67003675,id=Conrad_1485
10,66972231,66997326,id=McCarroll_1885
10,67505864,68130056,id=Simon-Sanchez_5418
10,6666704,6859200,id=Mills_5575
10,67585011,67693913,id=Simon-Sanchez_5417
10,67791478,67980726,id=Wong_4701
10,67942032,68098330,id=Redon_2876
10,67880571,68264369,id=Redon_3807
10,68710788,68922584,id=Mills_5601
10,70067118,70384069,id=Redon_3808
10,70212037,70302514,id=Conrad_1230
10,70570616,70910531,id=Redon_2877
10,70838896,71162517,id=Tuzun_403
10,70945723,71069401,id=Conrad_1487
10,7119610,7181009,id=Redon_2847
10,71936697,72142012,id=Mills_5602
10,72739630,73076671,id=Redon_2878
10,74013921,74308579,id=Redon_3809
10,7420166,7937115,id=Redon_3791
10,74877837,75125174,id=Mills_5603
10,7516733,7756492,id=Redon_2848
10,76814597,77236235,id=Redon_3810
10,76898415,77191620,id=Wong_4703
10,77077974,77483446,id=Redon_3811
10,77134952,77581912,id=Redon_2879
10,78094308,78263395,id=Mills_5604
10,78579255,78757709,id=Iafrate_138
10,78671082,79181200,id=Redon_3812
10,78875692,79311122,id=Redon_3813
10,79031745,79421670,id=Redon_2880
10,80060569,80278375,id=Locke_2157
10,80383015,80819003,id=Locke_2158
10,80425493,80751746,id=Wong_4704
10,80926652,81851927,id=Redon_3814
10,81222814,81677785,id=Locke_2159
10,81235980,81594487,id=Sharp_765
10,8126028,8221417,id=Mills_5576
10,81677275,81920395,id=Redon_2881
10,81996100,82402030,id=Locke_2160
10,82184681,82556566,id=Locke_2161
10,82380733,82603203,id=Sharp_762
10,83888572,84071426,id=Redon_2882
10,84356032,84599940,id=Redon_2883
10,84401496,84676489,id=Redon_2884
10,84890820,85251923,id=Wong_4705
10,86277442,86472487,id=Mills_5605
10,88306921,88341357,id=Mills_5606
10,88496467,89476591,id=Redon_3815
10,88636653,89093073,id=Wong_4706
10,88865883,89338871,id=Redon_2885
10,89137220,89366557,id=Tuzun_404
10,90491495,90804604,id=Wong_4707
10,90644380,91015598,id=Wong_4708
10,90652815,91101485,id=Redon_3816
10,90839750,91043267,id=Conrad_1488
10,91780051,92559108,id=Simon-Sanchez_5268
10,92694225,93050382,id=Redon_2886
10,93962322,94131749,id=Mills_5607
10,95039876,95256424,id=Mills_5608
10,97529040,97732914,id=Mills_5609
10,97820005,98068932,id=Conrad_1489
10,98695634,99060988,id=Redon_3817
10,98843024,99171042,id=Wong_4709
10,99813085,99892414,id=Redon_2887
11,991623,1047454,id=Tuzun_408
11,100992405,101187158,id=Tuzun_422
11,9988060,10458057,id=Iafrate_143
11,102284925,102691390,id=Iafrate_155
11,102493378,102863743,id=Redon_2954
11,103224227,103357272,id=Mills_5642
11,103662262,104105027,id=Iafrate_156
11,104068132,104463107,id=Redon_2955
11,104260577,104453304,id=Mills_5643
11,104209886,104510787,id=Redon_2956
11,104355856,104716030,id=Mills_5644
11,105152906,105275770,id=Mills_5645
11,887680,1242813,id=Tuzun_409
11,106561491,106926963,id=Tuzun_423
11,106636562,106851272,id=Redon_2957
11,106806228,107136739,id=Simon-Sanchez_5277
11,10648869,10804432,id=Mills_5618
11,107805627,108301368,id=Wong_4761
11,108130267,108323002,id=Mills_5646
11,11141146,11346763,id=Redon_2905
11,113741544,114132514,id=Redon_3867
11,113908914,114158963,id=Wong_4763
11,114308155,114558821,id=Iafrate_158
11,115654234,116214886,id=Iafrate_159
11,116682479,116855573,id=Mills_5647
11,11614275,11944516,id=Iafrate_144
11,118786958,118890591,id=Mills_5648
11,120903237,121240013,id=Redon_2958
11,121732500,121859094,id=Mills_5649
11,122226114,122430800,id=Redon_2959
11,122690835,123155274,id=Redon_3868
11,124466756,124732825,id=Redon_2960
11,124546362,124872511,id=Wong_5037
11,124948277,125127919,id=Mills_5650
11,126685514,126879437,id=Redon_2961
11,129057263,129238591,id=Mills_5651
11,129186184,129383650,id=Mills_5652
11,129390999,129872645,id=Redon_3869
11,129468794,129836621,id=Redon_2962
11,130403850,130592957,id=Redon_2963
11,130865928,131317477,id=Redon_3870
11,133456221,133809660,id=Wong_4764
11,133632737,134170048,id=Simon-Sanchez_5280
11,133545119,134257416,id=Simon-Sanchez_5279
11,133969586,134238564,id=Simon-Sanchez_5278
11,134056641,134169227,id=Redon_2964
11,1317978,1459479,id=Wong_4728
11,1263930,1620429,id=Wong_4729
11,16579711,16825317,id=Wong_4731
11,16722494,17001718,id=Redon_2906
11,17189012,17585726,id=Locke_2165
11,1733680,1956027,id=Tuzun_410
11,18608893,19207254,id=Redon_3838
11,18772926,19002354,id=Wong_4732
11,1861434,1940965,id=Tuzun_411
11,18711017,19015511,id=Redon_2907
11,18764266,18918577,id=Tuzun_415
11,18793424,19127958,id=Tuzun_416
11,1898273,2011608,id=Tuzun_412
11,19352799,19458406,id=Redon_2908
11,20611787,20755241,id=Mills_5619
11,20929069,21271441,id=Redon_2909
11,20969489,21265210,id=Conrad_1237
11,21141469,21351817,id=Conrad_1236
11,21497865,21803351,id=Locke_2166
11,21550721,21811246,id=Redon_2910
11,22221665,22542486,id=Conrad_1238
11,24808729,25610714,id=Simon-Sanchez_5420
11,24898909,25308984,id=Redon_2911
11,25042403,25267684,id=Conrad_1239
11,25007849,25343538,id=Redon_3839
11,25123569,25447732,id=McCarroll_1888
11,25460555,25744640,id=Redon_2912
11,25541286,25664649,id=Conrad_1240
11,25432751,25924923,id=Redon_3840
11,25587855,25843910,id=Redon_2913
11,25645206,25716395,id=Conrad_1241
11,25593962,25770048,id=Conrad_1242
11,26191342,26602947,id=Simon-Sanchez_5419
11,26270057,26533799,id=Mills_5620
11,2625804,2989376,id=Redon_3832
11,27915183,28216517,id=Mills_5621
11,2685378,3025041,id=Wong_4730
11,28739589,29136965,id=Redon_3841
11,29294288,29622899,id=Iafrate_145
11,30109382,30174733,id=Redon_2914
11,30089813,30148370,id=Conrad_1243
11,30844985,31051443,id=Redon_3842
11,31158313,31546932,id=Wong_4733
11,31764941,32102086,id=Mills_5622
11,3123900,3914329,id=Redon_3833
11,31802369,32321475,id=Wong_4734
11,31974525,32161002,id=Mills_5623
11,32190810,32661299,id=Wong_4735
11,32630898,33070194,id=Redon_3843
11,32702895,32977209,id=Redon_2915
11,32759261,33117192,id=Mills_5624
11,3197015,3725000,id=Redon_2897
11,34081297,34375057,id=Redon_2916
11,34340394,34732573,id=Wong_4736
11,34463676,34974212,id=Wong_4737
11,34864184,35066689,id=Redon_2917
11,34818681,35276101,id=Redon_3844
11,34934457,35344965,id=Redon_2918
11,35176732,35573386,id=Redon_3845
11,35886056,37123335,id=Simon-Sanchez_5274
11,36976175,37266856,id=Redon_2919
11,38275315,38582315,id=Redon_2920
11,207938,1375478,id=Redon_3831
11,3857828,4516560,id=Redon_3834
11,40487724,40779984,id=Wong_4738
11,40798882,41039786,id=Redon_3846
11,41006379,41207096,id=Redon_2921
11,40911428,41417247,id=Redon_3847
11,4109044,4433856,id=Redon_2898
11,4084179,4428948,id=Locke_2163
11,4065476,4383613,id=Sharp_767
11,41461425,41921614,id=Wong_4739
11,4107073,4505315,id=Locke_2164
11,43562286,43929198,id=Wong_4740
11,4363309,4581392,id=Redon_2899
11,45911462,46063020,id=Mills_5625
11,4614635,4713570,id=Conrad_1235
11,47470924,47742426,id=Wong_4741
11,47419944,47773784,id=Tuzun_417
11,48165329,48955420,id=Redon_3848
11,48123416,49070591,id=Redon_2922
11,48216699,48421333,id=Mills_5626
11,48339508,48456737,id=Mills_5627
11,48237574,48740185,id=Wong_5013
11,48414906,48659103,id=Mills_5628
11,48644207,48933421,id=Iafrate_147
11,4745781,5216300,id=Redon_3835
11,48736144,49180373,id=Redon_3849
11,4784531,4962830,id=Tuzun_413
11,48998120,49495398,id=Redon_3850
11,4912344,4975219,id=Redon_2900
11,49234285,49463281,id=Redon_2923
11,49463913,49821003,id=Redon_2924
11,49553279,49877812,id=Tuzun_418
11,49607334,49964397,id=McCarroll_1889
11,50010089,50429575,id=Redon_3851
11,49935584,50316686,id=Wong_4742
11,50084426,50519350,id=Redon_2925
11,4880528,5211699,id=Simon-Sanchez_5421
11,5317304,5514510,id=Redon_2901
11,54893116,55650173,id=Sebat_308
11,54966344,55469194,id=Redon_3852
11,54914995,55504285,id=Redon_2926
11,55038009,55287571,id=Tuzun_419
11,54993347,55170568,id=McCarroll_1890
11,54956037,55391384,id=Wong_4743
11,55053742,55562898,id=Locke_2167
11,55136474,55480016,id=Conrad_1244
11,55159929,55548145,id=Mills_5629
11,55350921,55690324,id=Redon_2927
11,55431915,55674701,id=Conrad_1245
11,56291850,56571479,id=Iafrate_148
11,5577130,5944520,id=Redon_3836
11,56947653,57410076,id=Wong_4744
11,5717511,5813118,id=Redon_2902
11,5630201,5819803,id=Tuzun_414
11,57519845,57854908,id=Wong_4745
11,5742798,5964708,id=Redon_2903
11,58331754,58813948,id=Iafrate_149
11,58422367,58930829,id=Redon_3853
11,58316351,58819748,id=Redon_2928
11,58510352,58627370,id=Locke_2168
11,58477845,58657938,id=Sharp_768
11,58981526,59233734,id=Wong_4746
11,59938093,60177634,id=Hinds_972
11,60444913,60885515,id=Wong_4747
11,60591824,60920255,id=Redon_3854
11,60600706,60951778,id=Wong_4748
11,60611264,60889916,id=Tuzun_420
11,61432542,61686783,id=Redon_2929
11,61886843,62240624,id=Wong_4749
11,533924,853093,id=Wong_4725
11,62089598,62641977,id=Iafrate_150
11,62716920,62949359,id=Redon_2930
11,62761168,63003118,id=Tuzun_421
11,63414970,63752081,id=Wong_4750
11,63454593,63793516,id=Wong_4751
11,63909996,64348193,id=Simon-Sanchez_5422
11,63976046,64433140,id=Wong_4752
11,64092862,64515041,id=Wong_4753
11,64640626,65035877,id=Simon-Sanchez_5423
11,65207115,65623662,id=Redon_3855
11,65347096,65569567,id=Mills_5630
11,66386062,66677353,id=Wong_4754
11,66858872,67423778,id=Simon-Sanchez_5275
11,67216729,67676304,id=Redon_2931
11,67230137,67585951,id=Locke_2169
11,67279424,67767394,id=Redon_3856
11,68990418,69275664,id=Mills_5631
11,68949601,69405834,id=Wong_4755
11,69556335,69800307,id=Mills_5632
11,69560381,69759748,id=Mills_5633
11,70705530,70883393,id=Wong_4756
11,70933754,71502273,id=Redon_3857
11,72293392,72487742,id=Simon-Sanchez_5276
11,73471983,74318469,id=Redon_2932
11,73478617,74250417,id=Redon_3858
11,7234021,7424761,id=Redon_2904
11,74077684,74198443,id=Mills_5634
11,74790599,74879293,id=Redon_2933
11,75906189,76106713,id=Mills_5635
11,77965265,78219509,id=Wong_4727
11,77978914,78349245,id=Iafrate_151
11,79106337,79186348,id=Mills_5636
11,79218989,79533534,id=Locke_2184
11,79068413,79574991,id=Sharp_777
11,79643835,79808856,id=Redon_2934
11,635155,981251,id=Wong_4726
11,79951631,80164348,id=Redon_2935
11,80360514,80645253,id=Redon_2936
11,80586191,80726284,id=Redon_2937
11,80674477,80951124,id=Mills_5637
11,80873777,81503774,id=Redon_2938
11,80911419,81560292,id=Redon_3859
11,81063138,81635284,id=Conrad_1492
11,81796870,82122703,id=Wong_4757
11,84149670,84368709,id=Redon_2939
11,84221509,84685904,id=Iafrate_152
11,84738560,85403292,id=Redon_3860
11,85041530,85324890,id=Redon_2940
11,85390953,85723062,id=Redon_2941
11,85933727,86136214,id=Hinds_977
11,87020937,87306737,id=Hinds_978
11,87203787,87436231,id=Redon_2942
11,8735567,9079503,id=Redon_3837
11,87957603,88152206,id=Mills_5638
11,87970585,88501513,id=Redon_3861
11,88545765,88747196,id=Mills_5639
11,88924302,89670389,id=Redon_3862
11,88982866,89553150,id=Redon_2943
11,89240121,89573898,id=Wong_4758
11,90120066,90647292,id=Redon_3863
11,90485487,90891241,id=Redon_2944
11,91433076,91542623,id=Redon_2945
11,91503156,91782319,id=Wong_4759
11,91506309,91723563,id=Mills_5640
11,92513127,92771317,id=Redon_2946
11,92579936,93052568,id=Wong_4991
11,93253754,93380578,id=Redon_2947
11,95375233,95476979,id=Simon-Sanchez_5424
11,95481121,95793628,id=Iafrate_154
11,95472168,95692213,id=Mills_5641
11,96275901,96598405,id=Redon_2948
11,96261240,96646171,id=Redon_3864
11,96428564,96777182,id=Redon_3865
11,96634061,97070137,id=Sebat_309
11,96998763,97283155,id=Redon_2949
11,97231498,97547598,id=Redon_2950
11,97304134,97720087,id=Wong_4760
11,98112602,98384296,id=Redon_2951
11,98380121,98786067,id=Redon_3866
11,98632262,98906104,id=Redon_2952
11,99170817,99545560,id=Redon_2953
12,99909087,100085350,id=McCarroll_1929
12,102692395,102824790,id=Mills_5688
12,102865114,102949199,id=Mills_5689
12,103062717,103264010,id=Mills_5690
12,103208577,103495107,id=Wong_4786
12,10450103,10560844,id=Hikami_342
12,105867812,106080233,id=Conrad_1507
12,10529364,10620184,id=Mills_5656
12,107284729,107408851,id=McCarroll_1930
12,107707350,108171562,id=Simon-Sanchez_5312
12,10842282,11745024,id=Redon_3875
12,10841059,11249284,id=Wong_4769
12,109837858,109926670,id=McCarroll_1931
12,110838622,110975485,id=Mills_5691
12,110856162,111322662,id=Iafrate_166
12,111485926,111758553,id=McCarroll_1932
12,113520195,113681193,id=Mills_5692
12,11239498,11450230,id=McCarroll_1894
12,11379498,11521436,id=Conrad_1495
12,11212338,11592325,id=Conrad_1248
12,11395507,11494209,id=Conrad_1247
12,11266909,11517032,id=Conrad_1496
12,11250097,11490020,id=Conrad_1497
12,11270937,11509474,id=Redon_2972
12,11242552,11545436,id=Conrad_1498
12,11307011,11481028,id=Mills_5657
12,114377819,114608406,id=Mills_5693
12,114683334,114919466,id=Redon_2996
12,114902039,115186712,id=Wong_4787
12,115448863,115737466,id=Mills_5694
12,115410770,115861145,id=Wong_4788
12,115583044,115704392,id=Mills_5695
12,116038867,116218241,id=Wong_4789
12,115937095,116154718,id=Mills_5696
12,116107358,116208620,id=Mills_5697
12,116222129,116322749,id=Tuzun_434
12,116584657,116774578,id=Mills_5698
12,117529820,117787159,id=Redon_2997
12,117729101,117999764,id=McCarroll_1933
12,11898435,12100975,id=Mills_5658
12,119709980,120262675,id=Redon_3899
12,11906558,12180369,id=McCarroll_1895
12,121672994,121769270,id=Mills_5699
12,121800998,122345684,id=Wong_4790
12,122534698,122810907,id=Simon-Sanchez_5313
12,122502445,122867924,id=Redon_2998
12,123368903,123631682,id=Wong_4792
12,123731927,124020267,id=Mills_5700
12,124696343,124786039,id=Conrad_1267
12,124745915,124819558,id=McCarroll_1934
12,12358950,12815677,id=Redon_3876
12,125266087,125509215,id=Redon_2999
12,125199309,125523516,id=Conrad_1268
12,125852382,126180536,id=Wong_4793
12,126142657,126316065,id=Conrad_1269
12,126144278,126168618,id=McCarroll_1935
12,126081034,126266651,id=Tuzun_435
12,12553551,12705520,id=Mills_5659
12,127256518,127510006,id=Conrad_1270
12,127242170,127552624,id=McCarroll_1936
12,127604362,128103562,id=Redon_3900
12,12673427,12883519,id=Mills_5660
12,128324347,129759624,id=Redon_3901
12,128470786,129824730,id=Redon_3000
12,128725462,129012795,id=Wong_4794
12,129409429,129792834,id=Wong_4795
12,129552451,129744494,id=Conrad_1271
12,129669312,129839604,id=McCarroll_1937
12,130136777,130253800,id=Simon-Sanchez_5425
12,130269721,130825998,id=Redon_3001
12,130211543,130506534,id=Conrad_1508
12,130217163,130411024,id=McCarroll_1938
12,130247762,130665903,id=Sharp_769
12,130180170,130490937,id=Locke_2172
12,130390585,131017909,id=Redon_3902
12,130292572,130526894,id=Conrad_1272
12,130292376,130659789,id=McCarroll_1939
12,130643411,130817590,id=Conrad_1273
12,130561606,130755908,id=McCarroll_1940
12,130680901,130800836,id=Conrad_1509
12,130716830,131114706,id=Wong_4796
12,130749880,131078702,id=Conrad_1274
12,131439591,131876489,id=Wong_4404
12,131914371,132280584,id=Redon_3903
12,132093058,132121598,id=McCarroll_1941
12,131974383,132436534,id=Redon_3002
12,13286102,13625089,id=Tuzun_426
12,1417042,1816635,id=Wong_4765
12,16020865,16352364,id=Redon_3877
12,16223479,16489403,id=Mills_5661
12,16326515,16510513,id=Sebat_310
12,17084427,17345225,id=Wong_4770
12,17786497,18019669,id=Tuzun_427
12,18256843,18294194,id=Conrad_1249
12,18368950,18652806,id=Conrad_1250
12,18296484,18464637,id=McCarroll_1896
12,18803169,19558297,id=Simon-Sanchez_5297
12,19118351,19594486,id=Simon-Sanchez_5296
12,19196909,19396684,id=Simon-Sanchez_5295
12,11807,433743,id=Redon_2965
12,20802137,21059953,id=Iafrate_162
12,20772058,21155237,id=Redon_3878
12,20923200,21225603,id=McCarroll_1897
12,2057965,2247895,id=McCarroll_1891
12,21530732,21862021,id=Wong_4772
12,21979681,22325348,id=Redon_3879
12,22028806,22130377,id=McCarroll_1898
12,22094314,22161936,id=Conrad_1251
12,21973284,22162711,id=McCarroll_1899
12,22073401,22700406,id=Redon_3880
12,22083953,22516798,id=Iafrate_163
12,2185070,2395669,id=Tuzun_424
12,23583150,23939184,id=Wong_4773
12,24404316,25195314,id=Simon-Sanchez_5294
12,25038665,25243185,id=Mills_5662
12,25113193,25156957,id=Redon_2973
12,25514912,25546463,id=Redon_2974
12,25690497,26188779,id=Redon_3881
12,2610014,2938885,id=Wong_4766
12,27396056,27605985,id=McCarroll_1900
12,27446912,27709968,id=Conrad_1253
12,27389276,27615724,id=Redon_2975
12,27421980,27685156,id=Conrad_1252
12,27538601,27561350,id=McCarroll_1901
12,27387642,27718662,id=Conrad_1254
12,28819140,29251403,id=Redon_3882
12,29849625,30091153,id=Redon_3883
12,30097610,30204536,id=McCarroll_1902
12,30003784,30351583,id=Sebat_335
12,30839086,31373353,id=Simon-Sanchez_5293
12,30861031,31263760,id=Simon-Sanchez_5291
12,30878523,31313715,id=Simon-Sanchez_5290
12,30796311,31226006,id=Simon-Sanchez_5307
12,30988737,31353995,id=Simon-Sanchez_5292
12,2992758,3431456,id=Iafrate_161
12,30928098,31580640,id=Redon_3884
12,30981069,31308523,id=Simon-Sanchez_5281
12,30944864,31183031,id=Simon-Sanchez_5284
12,31056034,31273197,id=Simon-Sanchez_5288
12,30993241,31251492,id=Simon-Sanchez_5287
12,31008259,31194028,id=Simon-Sanchez_5282
12,30999044,31207216,id=Simon-Sanchez_5285
12,30925371,31199533,id=Simon-Sanchez_5286
12,30938606,31412162,id=Redon_2976
12,30977767,31321067,id=Simon-Sanchez_5283
12,31576207,31716752,id=Mills_5663
12,31721939,31866531,id=Simon-Sanchez_5289
12,3119135,3262080,id=Mills_5653
12,31798254,32041482,id=Redon_2977
12,32211129,32340655,id=Conrad_1499
12,32246274,32527610,id=McCarroll_1903
12,150385,925009,id=Redon_3871
12,33164263,33377078,id=Conrad_1255
12,33280447,34633414,id=Redon_3885
12,33304044,34842057,id=Redon_2978
12,33478247,33696365,id=McCarroll_1904
12,33558789,33666259,id=Conrad_1256
12,33507172,33801355,id=McCarroll_1905
12,33886126,34219821,id=Locke_2170
12,33995587,34185976,id=Mills_5664
12,34504339,34690297,id=Conrad_1500
12,36015664,37350794,id=Redon_3886
12,36051991,37284652,id=Redon_2979
12,36103375,36590643,id=Wong_4775
12,36301229,36429956,id=Conrad_1257
12,36221611,37123297,id=Simon-Sanchez_5308
12,36348428,37487349,id=Simon-Sanchez_5309
12,36268981,36600787,id=McCarroll_1906
12,37270405,37355295,id=Redon_2980
12,38540122,38718356,id=Redon_2981
12,39104510,39226045,id=McCarroll_1907
12,39163483,39280267,id=McCarroll_1908
12,39022345,39250823,id=Tuzun_428
12,3847343,4057280,id=McCarroll_1892
12,39664170,39918401,id=Mills_5665
12,39868028,40410965,id=Wong_4776
12,39969028,40237257,id=Redon_2982
12,42234361,42327881,id=Mills_5666
12,4157207,4431579,id=Conrad_1246
12,44387188,44769092,id=Redon_3887
12,46705415,47136333,id=Redon_3888
12,46699329,47168341,id=Redon_2983
12,46987196,47181903,id=Mills_5667
12,46961887,47099168,id=McCarroll_1909
12,47287251,47468185,id=McCarroll_1910
12,47463314,47939912,id=Wong_4777
12,48634128,48787355,id=Conrad_1258
12,50666238,51001373,id=McCarroll_1911
12,50827032,51188596,id=Redon_3889
12,50854368,51180047,id=Redon_2984
